"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR1S005158","56435","SEVILLA I","Duval","1810 SEVILLA BLVD, ATLANTIC BEACH, FL 32233-5635","33","08/07/1974","Approved","Recorded","MA00009501","SEVILLA CONDO I CONDO ASSN INC","","1800 SEVILLA BLVD","ATLANTIC BEACH","FL","32233-5622"
"PR1S005159","56436","SEVILLA II","Duval","1820 SEVILLA BLVD, ATLANTIC BEACH, FL 32233-5636","33","04/02/1975","Approved","Recorded","MA00004528","SEVILLA CONDO II CONDO ASSN INC","","1800 SEVILLA BLVD","ATLANTIC BEACH","FL","32233-5622"
"PR1S005163","56439","AEGEAN CONDO","Okaloosa","520 GULF SHORE DRIVE, DESTIN, FL 32541-3039","80","01/01/1976","Approved","Recorded","MA00015401","AEGEAN CONDO ASSN","","520 GULF SHORE DR","DESTIN","FL","32541-3039"
"PR1S003123","55518","TOPS'L BEACH MANOR","Walton","5550 HIGHWAY 98 E, DESTIN, FL 32541-4249","121","01/30/1986","Approved","Recorded","MA00005033","TOPS'L BEACH MANOR CONDO ASSOC INC","","9001 HWY 98 W","DESTIN","FL","32541-2901"
"PR1S003160","55544","CREEKSIDE VILLAS","Alachua","1515 NW 29TH RD, GAINESVILLE, FL 32605-3081","40","07/31/1981","Approved","Recorded","MA00009074","CREEKSIDE VILLAS, INC.","C/O MARTINBACK GROUP REAL ESTATE INC","3600 NW 43RD STREET, SUITE F-1","GAINESVILLE","FL","32606"
"PR1S000955","54613","AMELIA WOODS BEACH AND RAQUET CLUB, PH I","Nassau","2700 MIZELL STREET, FERNANDINA BEACH, FL 32034-4592","62","05/27/1977","Approved","Recorded","MA00008247","AMELIA WOODS BEACH & RACQUET CLUB ASSN INC","","PO BOX 1987","YULEE","FL","32041"
"PR1S001110","54654","GOVERNOR'S LANDING CONDO INC","Clay","1200 ORANGE AVE N, GREEN COVE SPRINGS, FL 32043-2543","32","04/23/1985","Approved","Recorded","MA00002414","GOVERNOR'S LANDING CONDO ASSN INC","","100 GOVERNOR'S STREET","GREEN COVE SPRINGS","FL","32043"
"PR1S001126","54661","WATERFORD, A CONDO, THE","Duval","1221 1ST STREET SOUTH, JACKSONVILLE BEACH, FL 32250-6446","36","12/19/1984","Approved","Recorded","MA00005086","WATERFORD CONDO ASSN OF JACKSONVILLE INC, THE","C/O LIFESTYLES PROPERTY SERVICES","1011 3RD STREET NORTH","JACKSONVILLE BEACH","FL","32250"
"PR1P019491","52820","OAKBROOK WALK CONDO","Alachua","1200 SW 14TH AVE, GAINESVILLE, FL 32608","168","06/30/1987","Approved","Recorded","MA00016697","OAKBROOK WALK CONDO ASSN., INC.","C/O BOSSHARDT PROPERTY MANAGEMENT","5522-B NW 43RD STREET","GAINESVILLE","FL","32653"
"PR1S009245","58298","BEACHVIEW CONDO","Santa Rosa","8425 GULF BOULEVARD, NAVARRE BEACH, FL 32566","46","01/01/1980","Approved","Recorded","MA00007619","BEACHVIEW CONDO OWNERS ASSOC","C/O BECKER & POLIAKOFF P.A.","348 MIRACLE STRIP PARKWAY S.W.","FORT WALTON BEACH","FL","32548"
"PR1S009263","58308","HIAWATHA","Putnam","116 HIAWATHA CT, EAST PALATKA, FL 32031-9056","58","01/20/1982","Approved","Recorded","MA00010769","HIAWATHA MANAGEMENT, INC.","","116 HIAWATHA CT","EAST PALATKA","FL","32131"
"PR1S009333","58350","SUNDESTIN INTERNATIONAL, A CONDO","Okaloosa","1040 HIGHWAY 98 E, DESTIN, FL 32541-2938","280","11/19/1984","Approved","Recorded","MA00003441","SUNDESTIN INTERNATIONAL CONDO ASSN INC","","PO BOX 578","DESTIN","FL","32540"
"PR1S005282","56489","MISTY BREEZE CONDO","Okaloosa","300 MIRACLE STRIP PKY SW #98, FORT WALTON BEACH, FL 32548-5201","15","05/21/1984","Approved","Recorded","MA00000152","MISTY BREEZE CONDO HOMEOWNERS ASSN INC","","PO BOX 2613","FORT WALTON BEACH","FL","32549"
"PR1S005297","56494","BRIGHTON VILLAGE","Clay","102 KETTERING WAY, ORANGE PARK, FL 32073-5819","51","06/03/1975","Approved","Recorded","MA00002130","BRIGHTON VILLAGE CONDO ASSN INC","","786 BLANDING BLVD","ORANGE PARK","FL","32065"
"PR1S005298","56495","AUGUSTA VILLAGE CONDO","Walton","HIGHWAY 98 EAST, DESTIN, FL 32541","43","05/01/1971","Approved","Recorded","MA00001953","AUGUSTA VILLAGE CONDO ASSOC INC","C/O FIRSTSERVICE RESIDENTIAL","185 GRAND BOULEVARD","MIRAMAR BEACH","FL","32550"
"PR1S005341","56508","SUNTREK, A CONDO","Bay","6805 GULF DR, PANAMA CITY, FL 32407-6117","3","05/08/1980","Approved","Recorded","MA00015354","SUNTREK CONDO ASSN INC","C/O D A WILDER","6805 GULF DR","PANAMA CITY BEACH","FL","32408"
"PR1S003217","55562","INLET REEF CLUB, A CONDO","Okaloosa","HIGHWAY 98 EAST, DESTIN, FL 32541","114","05/20/1982","Approved","Recorded","MA00008441","INLET REEF CLUB CONDO ASSN","","506 GULF SHORES DR","DESTIN","FL","32541"
"PR1S001147","54673","PELICAN POINT CONDO","Duval","1901 1ST ST N, JACKSONVILLE BEACH, FL 32250-7481","102","02/10/1982","Approved","Recorded","MA00003090","PELICAN POINT AT JACKSONVILLE BEACH CONDO ASSN INC","","1901 1ST ST NORTH","JACKSONVILLE BEACH","FL","32250"
"PR1S001150","54674","PALMETTO VILLAS, A CONDO","Alachua","2145 NW 36TH AVE., GAINESVILLE, FL 99999","46","12/18/1980","Approved","Recorded","MA00011865","PALMETTO VILLAS CONDO ASSN","C/O GUARDIAN ASSOCIATION MANAGEMENT","PO BOX 143005","GAINESVILLE","FL","32614"
"PR1S001180","54688","GOLF VIEW VILLAS CONDO","Marion","19660-19728 SW 83RD PLACE RD, DUNNELLON, FL 34432","22","01/01/1979","Approved","Recorded","MA00006579","GOLF VIEW VILLAS CONDO INC","C/O VILLAGES SERVICES, INC.","2541 N RESTON TERRACE","HERNANDO","FL","34442"
"PR1S001216","54708","SANDPIPER VILLAS A CONDO","Bay","4115 BRISTOL STREET, PANAMA CITY BEACH, FL 32408","8","05/21/1982","Approved","Recorded","MA00007560","SANDPIPER VILLAS OWNERS ASSN INC","C/O TERRI LILLARD, ASSN TRESAURER","1016 W 9TH ST","PANAMA CITY","FL","32401"
"PR1S009339","58354","SEA MATANZAS, A CONDO ROUTE 1","St. Johns","US A1A S MATANZAS INLET, ST AUGUSTINE, FL 32085","9","02/21/1985","Approved","Recorded","MA00014055","SEA MATANZAS CONDO ASSN INC","C/O COAST TO COAST ASSOCIATION MGT","160 CYPRESS POINT PKWY","PALM COAST","FL","32164"
"PR1S007240","57477","SOUTHWOOD 2, LOT 10 CONDO","Alachua","3924 SW 26TH DR #10, GAINESVILLE, FL 32608-3237","8","08/18/1981","Approved","Recorded","MA00007119","SOUTHWOOD 2 LOT 10 CONDO ASSN INC","","3600 NW 43RD STREET SUITE F-1","GAINESVILLE","FL","32606"
"PR1S007241","57478","SOUTHWOOD 2, LOT 11 CONDO","Alachua","3934 SW 26TH DR #11, GAINESVILLE, FL 32608-3237","8","08/14/1981","Approved","Recorded","MA00014662","SOUTHWOOD 2 LOT 11 CONDO ASSN INC","","1501 NE MIAMI GARDENS DRIVE","MIAMI","FL","33179"
"PR1S007252","57482","LATITUDE 29","Bay","21703 W HIGHWAY 98, PANAMA CITY, FL 32407-1397","36","12/30/1976","Approved","Recorded","MA00002324","LATITUDE 29 HOMEOWNERS ASSN INC","","21703 FRONT BEACH RD","PANAMA CITY BEACH","FL","32413"
"PR1S007318","57504","CABANA CLUB CONDO","Okaloosa","3450 HIGHWAY 98 E, DESTIN, FL 32541-3721","30","01/01/1986","Approved","Recorded","MA00000867","CABANA CLUB HOMEOWNERS ASSN INC","","10221 EMERALD COAST PKWY W","MIRAMAR BEACH","FL","32550"
"PR1S003327","55618","ATLANTIS IA, A CONDO","Leon","2851 PAR LANE, TALLAHASSEE, FL 32301-6868","4","09/18/1980","Approved","Recorded","MA00011827","ATLANTIS 1A, A CONDO INC","C/O AMBER SWARTZ","3111 PLEASANT COURT","TALLAHASSEE","FL","32303"
"PR1S003328","55619","ATLANTIS IB, A CONDO","Leon","2869 PAR LANE, TALLAHASSEE, FL 32301-6866","4","09/18/1980","Approved","Recorded","MA00006840","ATLANTIS IB, A CONDO INC","C/O PAUL KAYEMBA, REGISTERED AGENT","883 BAHAMA DRIVE","TALLAHASSEE","FL","32305"
"PR1S001217","54709","SANDPIPER VILLAS II, A CONDO","Bay","4827 HISPANIOLA AVE, PANAMA CITY BEACH, FL 32407-6939","8","08/30/1982","Approved","Recorded","MA00012165","SANDPIPER VILLAS II OWNERS ASSN INC","C/O MICHAEL ZAK, VP","1705 DANFORD AVE","PANAMA CITY","FL","32401"
"PR1S003334","55623","SUN SEEKERS CONDO","Walton","BLUE MOUNTAIN BEACH, SANTA ROSA BEACH, FL 32459","10","07/16/1987","Approved","Recorded","MA00015978","SUN SEEKERS HOMEOWNERS ASSN INC","C/O MARGARET STEVENS","6089 REDFIELD CIRCLE","TALLAHASSEE","FL","32317"
"PR1S003364","55631","CROSS CREEK CLUB CONDO","Walton","HIGHWAY 98 EAST, DESTIN, FL 32541","32","07/03/1986","Approved","Recorded","MA00012919","CROSS CREEK CLUB CONDO OWNERS' ASSN","","PO BOX 6370","MIRAMAR BEACH","FL","32550"
"PR1P025066","53777","TURNBERRY II, A CONDO","Walton","8560 TURNBERRY DRIVE, DESTIN, FL 32541","13","07/22/1999","Approved","Recorded","MA00023374","TURNBERRY II AT SANDESTIN CONDO ASSN INC","","PO BOX 1779","DESTIN","FL","32540"
"PR1P025176","53800","EMERALD POINTE RESORT, A CONDO","Bay","1219 THOMAS DR, PANAMA CITY BEACH, FL 32408","296","04/11/2000","Approved","Recorded","MA00023490","EMERALD POINTE RESORT OWNERS ASSN INC","","1219 NAVY BOULEVARD","PANAMA CITY BEACH","FL","32408-7449"
"PR1S001261","54735","SUMMER BREEZE, A CONDO","Walton","3885 HWY 98 E, DESTIN, FL 32541-3852","35","04/12/1985","Approved","Recorded","MA00010054","SUMMER BREEZE OWNERS ASSN INC","C/O COMMUNITY MANAGEMENT ASSOCIATES INC","1465 NORTHSIDE DR NW, SUITE 128","ATLANTA","GA","30318"
"PR1S003465","55672","WINEWOOD EAST II, A CONDO","Leon","1942 DARRYL DRIVE, TALLAHASSEE, FL 32301-6091","4","12/20/1979","Approved","Recorded","MA00003188","WINEWOOD EAST II CONDO INC","C/O PENNY LOZANO","2161 VICTORIA DRIVE","DAVENPORT","FL","33837"
"PR1S001269","54739","BLUE TIDE CONDO","Walton","STATE ROAD 30-A, SEAGROVE BEACH, FL 32541","18","10/19/1984","Approved","Recorded","MA00015344","BLUE TIDE CONDO OWNERS ASSN INC","","P O BOX 611502","ROSEMARY BEACH","FL","32461"
"PR1S001273","54740","MARION SPRINGS CONDO","Marion","3541 NE FT KING, OCALA, FL 34470","116","01/01/1980","Approved","Recorded","MA00002398","MARION SPRINGS CONDO ASSN INC","C/O GRACE RENEKER, SECRETARY","3441 E FORT KING STREET","OCALA","FL","34470"
"PR1S001306","54753","PELICAN WALK","Bay","6905 THOMAS DR, PANAMA CITY BEACH, FL 32407-6164","118","08/09/1983","Approved","Recorded","MA00005663","PELICAN WALK OWNERS ASSN.,INC.","C/O TOMMY RISALVATO","6905 THOMAS DRIVE","PANAMA CITY BEACH","FL","32408"
"PR1S001333","54769","SOMERSET VILLAGE, A CONDO","Alachua","1626 SW 16TH ST, GAINESVILLE, FL 32608-1160","42","10/28/1982","Approved","Recorded","MA00014654","SOMERSET VILLAGE CONDO ASSN INC","C/O Bosshardt Property Mgmt LLC","5522-B NW 43RD STREET","GAINESVILLE","FL","32653"
"PR1S001361","54778","DESTIN HARBOR RESORT WEST, A CONDO","Okaloosa","400 DURANGO RD, DESTIN, FL 32541-3062","24","12/23/1985","Approved","Recorded","MA00014876","DESTIN HARBOR RESORT WEST INC","C/O SOUTHERN ASSOCIATION MGMT","36468 EMERALD COAST PKWY #2101","DESTIN","FL","32541"
"PR1S007440","57577","NAUTILUS I, A CONDO","Okaloosa","660 NAUTILUS CT, FORT WALTON BEACH, FL 32548-6074","68","06/17/1985","Approved","Recorded","MA00010088","NAUTILUS COMMUNITY ASSN INC","","660 NAUTILUS CT","FORT WALTON BEACH","FL","32548"
"PR1S007451","57579","BLUE MOUNTAIN VILLAS CONDO","Walton","RT 2 BOX 965, SANTA ROSA BEACH, FL 32459","12","06/06/1983","Approved","Recorded","MA00013255","BLUE MOUNTAIN VILLAS CONDO ASSN","C/O DUNE ALLEN REALTY, INC","5200 W COUNTY HWY 30A","SANTA ROSA BEACH","FL","32459"
"PR1S007464","57591","PARK PLAZA, A CONDO","Duval","514 LOMAX ST, JACKSONVILLE, FL 32204-4116","57","09/07/1984","Approved","Recorded","MA00011162","PARK PLAZA CONDO ASSN INC","","505 LANCASTER ST","JACKSONVILLE","FL","32204-4143"
"PR1S003559","55717","SAND DOLLAR","St. Johns","7990 A1A SOUTH OFFICE, SAINT AUGUSTINE, FL 32080","38","01/01/1975","Approved","Recorded","MA00004394","SAND DOLLAR CONDO ASSN BLDG I","","7990 A1A S","SAINT AUGUSTINE","FL","32080"
"PR1S007724","57628","DESTIN SANDS, A CONDO","Okaloosa","300 GULFSHORE DRIVE, DESTIN, FL 32541","20","05/27/1981","Approved","Recorded","MA00002461","DESTIN SANDS CONDO ASSN","","12815 U.S. HIGHWAY 98 WEST","MIRAMAR BEACH","FL","32550"
"PR1P021719","53161","WATERVIEW TOWERS YACHT CLUB, A CONDO","Okaloosa","200 GULF SHORE DRIVE, DESTIN, FL 32541","51","01/01/1992","Approved","Recorded","MA00020151","WATERVIEW TOWERS YACHT CLUB OWNERS' ASSOC., INC.","","200 GULFSHORE DRIVE","DESTIN","FL","32541"
"PR1P021739","53165","CASABLANCA WEST UNIT II CONDO","Alachua","2735 S.W. 35TH PLACE, GAINESVILLE, FL 32608","14","06/07/1991","Approved","Recorded","MA00020170","C W UNIT II CONDO ASSN INC","","502 NW 16TH AVENUE","GAINESVILLE","FL","32601"
"PR1P021741","53166","SURF CLUB CONDO","Flagler","STATE ROAD A1A, PALM COAST, FL 32137","96","10/09/1992","Approved","Recorded","MA00020172","SURF CLUB CONDO ASSN, INC","","104 SURFVIEW DR LOBBY OFFICE","PALM COAST","FL","32137"
"PR1P022010","53213","POINTE AT PONTE VEDRA II, A CONDO, THE","St. Johns","91 SAN JUAN DRIVE, PONTE VEDRA BEACH, FL 32082","18","12/31/1991","Approved","Recorded","MA00020436","POINTE AT PONTE VEDRA CONDO ASSN II INC","","2180 W SR 434 STE 5000","LONGWOOD","FL","32779"
"PR1P026846","54115","POINT MEADOWS PLACE, A CONDO","Duval","7801 POINT MEADOWS DRIVE, JACKSONVILLE, FL 32256","320","06/10/2003","Approved","Recorded","MA00025245","POINT MEADOWS PLACE CONDO ASSN, INC","","12724 GRAN BAY PKWY W","JACKSONVILLE","FL","32256-9133"
"PR1P026880","54123","VILLAS OF TIMBERLIN PARC, A CONDO","Duval","7701 TIMBERLIN PARK BOULEVARD, JACKSONVILLE, FL 32256","320","07/09/2003","Approved","Recorded","MA00025279","VILLAS OF TIMBERLIN PARC CONDO ASSN INC","C/O FIRST COAST ASSOCIATION MGMT, LLC","7785 BAYMEADOWS WAY, STE 210","JACKSONVILLE","FL","32256"
"PR1P026882","54124","LATERRA, A CONDO","St. Johns","955 REGISTRY BOULEVARD, ST. AUGUSTINE, FL 32092","154","11/29/2004","Approved","Recorded","MA00025281","LATERRA CONDO ASSN INC","C/O FIRSTSERVICE RESIDENTIAL","955 REGISTRY BLVD","SAINT AUGUSTINE","FL","32092"
"PR1S000005","54135","LOT 1 SWEETWATER PINES CONDO","Alachua","5404 NW 20TH WAY, GAINESVILLE, FL 32606-2180","4","08/28/1981","Approved","Recorded","MA00004480","LOT 1 SWEETWATER PINES CONDO ASSN","C/O LEROY HENSON","50 ODESSA DR","WINTER HAVEN","FL","33880"
"PR1S000009","54136","LOT 6 SWEETWATER PINES CONDO","Alachua","5405 NW 20TH WAY, GAINESVILLE, FL 32606-2181","4","08/28/1981","Approved","Recorded","MA00010314","LOT 6 SWEETWATER PINES CONDO ASSN INC","","PO BOX 358682","GAINESVILLE","FL","32635"
"PR1S000049","54163","SEA OATS CONDOMINIUM","Okaloosa","1114 SANTA ROSA BLVD, FORT WALTON BEACH, FL 32548-6913","80","05/02/1983","Approved","Recorded","MA00006004","SEA OATS ON THE BEACH HOMEOWNERS ASSN","C/O RDF ASSOCIATES","130 STAFF DR NE","FORT WALTON BEACH","FL","32548"
"PR1P022260","53251","COACH HOMES AT SUNSET BEACH, A CONDO, THE","Okaloosa","77 SUNSET STRIP, NICEVILLE, FL 32578","8","01/11/1993","Approved","Recorded","MA00020649","COACH HOMES AT SUNSET BEACH OWNER'S ASSN INC","C/O PROGRESSIVE MANAGMENT OF AMERICA","970 GULF SHORE DRIVE","DESTIN","FL","32541"
"PR1P022273","53252","PIPER DUNES CONDO","Nassau","U.S. HIGHWAY A-1-A, AMELIA ISLAND, FL 32034","28","01/24/1994","Approved","Recorded","MA00020661","PIPER DUNES CONDO ASSOC INC","","5440 FIRST COAST HWY","AMELIA ISLAND","FL","32034"
"PR1P022329","53263","BEACHSIDE VILLAS, A CONDO","Walton","II BEACHSIDE DRIVE, SANTA ROSA BEACH, FL 32459","120","01/29/1993","Approved","Recorded","MA00020716","BEACHSIDE VILLAS OWNERS' ASSOC., INC.","","11 BEACHSIDE DR.","SANTA ROSA BEACH","FL","32459"
"PR1P022392","53271","JAMAICAN LAKE, A CONDO","Bay","STATE ROAD 30-A, PANAMA CITY BEACH, FL 32407","45","12/04/1992","Approved","Recorded","MA00020757","JAMAICAN LAKE HOMEOWNERS ASSN INC","","22811 PANAMA CTY BCH PKWY #46","PANAMA CITY BEACH","FL","32413"
"PR1P011517","52367","BEAUCLERC LAKES CONDO","Duval","8300 PLAZA GATE LANE, JACKSONVILLE, FL 32217","96","02/26/1985","Approved","Recorded","MA00004809","BEAUCLERC LAKES CONDO ASSN, INC","C/O SIGNATURE REALTY AND MANAGEMENT INC","4003 HARTLEY RD","JACKSONVILLE","FL","32257"
"PR1P011681","52385","SHADETREE, A CONDO","Bay","7125 N LAGOON DR, PANAMA CITY BEACH, FL 32407-5742","16","08/18/1980","Approved","Recorded","MA00004063","SHADETREE CONDO ASSN.","C/O JAMIE DAWSON","7125 N LAGOON DR, UNIT I","PANAMA CITY BEACH","FL","32408"
"PR1P022416","53280","ST. MARTIN BEACHWALK VILLAS, A CONDO","Okaloosa","HIGHWAY 98, DESTIN, FL 32541","40","10/21/1993","Approved","Recorded","MA00020780","ST MARTIN BEACHWALK VILLAS OWNERS' ASSOC INC","C/O VACASA","1333 MIRACLE STRIP PARKWAY SE","FORT WALTON BEACH","FL","32548"
"PR1P022456","53294","WENDWOOD CONDO","Bay","17642 FRONT BEACH ROAD, PANAMA CITY BEACH, FL 32413","64","03/05/1993","Approved","Recorded","MA00020820","WENDWOOD CONDO OWNERS ASSN INC","","17642 FRONT BEACH RD","PANAMA CITY BEACH","FL","32413"
"PR1P011688","52386","SOUTHFORK OAKS CONDO","Alachua","2200 SW 43RD ST, GAINESVILLE, FL 32607-3806","102","07/03/1984","Approved","Recorded","MA00004047","SOUTHFORK OAKS CONDO ASSN INC.","C/O BOSSHARDT PROPERTY MANAGEMENT","5522 NW 43RD STREET, SUITE B","GAINESVILLE","FL","32653"
"PR1P012138","52411","WELLS RIDGE ONE, A CONDO","Clay","DEBARRY ROAD, ORANGE PARK, FL 32072","24","11/02/1983","Approved","Recorded","MA00006017","WELLS RIDGE ONE CONDO ASSN INC","","786 BLANDING BLVD","ORANGE PARK","FL","32065"
"PR1S002216","55127","EDGEWOOD CONDO","Duval","1071 EDGEWOOD AVE S, JACKSONVILLE, FL 32205-5382","55","02/09/1985","Approved","Recorded","MA00007860","EDGEWOOD CONDO ASSN INC","C/O FLORIDIAN PROPERTY MANAGEMENT LLC","414 OLD HARD RD","FLEMING ISLAND","FL","32003"
"PR1S002217","55128","BOULEVARD HOUSE, A CONDO","Alachua","351-361 NE BOULEVARD, GAINESVILLE, FL 32601","6","01/01/1981","Approved","Recorded","MA00010197","BOULEVARD HOUSE CONDO ASSN INC","C/O GUARDIAN ASSOCIATION MANAGEMENT","PO BOX 143005","GAINESVILLE","FL","32614"
"PR1S000205","54228","FERNANDINA SHORES CONDO","Nassau","631 TARPON AVE, FERNANDINA BEACH, FL 32034-2146","72","08/02/1973","Approved","Recorded","MA00000596","FERNANDINA SHORES CONDO ASSN, INC","C/O AMELIA ISLAND MANAGEMENT","5440 FIRST COAST HIGHWAY","AMELIA ISLAND","FL","32034"
"PR1S000230","54239","OAKS OF ORANGE PARK ONE, A CONDO","Clay","1188 GANO AVE, ORANGE PARK, FL 32073-4601","24","03/14/1983","Approved","Recorded","MA00001660","OAKS OF ORANGE PARK CONDO ASSN, INC, THE","","786 BLANDING BLVD #118","ORANGE PARK","FL","32065"
"PR1S002262","55154","ATLANTIS II, A CONDO","Leon","1800-1815 NICKLAUS DRIVE, TALLAHASSEE, FL 32308","8","03/18/1982","Approved","Recorded","MA00015265","ATLANTIS II, A CONDO INC","C/O ROSALYN GRAY","5125 CHESTERFIELD LANE","DUNWOODY","GA","30338"
"PR1P022750","53328","STERLING SANDS, A CONDO","Okaloosa","1052 HIGHWAY 98 EAST, DESTIN, FL 32541","110","01/01/1994","Approved","Recorded","MA00021087","STERLING SANDS CONDO OWNERS ASSN.","C/O FIRSTSERVICE RESIDENTIAL","185 GRAND BOULEVARD","MIRAMAR BEACH","FL","32550"
"PR1P012139","52412","WELLS RIDGE TWO, A CONDO","Clay","86 DEBARRY ROAD, ORANGE PARK, FL 32072","31","08/21/1984","Approved","Recorded","MA00011984","WELLS RIDGE TWO CONDO ASSN INC","C/O PROFESSIONAL COMMUNITY MGMT","786 BLANDING BLVD","ORANGE PARK","FL","32065"
"PR1P012294","52419","BEACH HOUSE AT PONTE VEDRA","St. Johns","PONTE VEDRA BOULEVARD, PONTE VEDRA BEACH, FL 32082","52","01/17/1985","Approved","Recorded","MA00012869","BEACH HOUSE AT PONTE VEDRA CONDO ASSN","C/O SOVEREIGN & JACOBS PROP MGMT","120 SEA GROVE MAIN ST","SAINT AUGUSTINE","FL","32080"
"PR1P012473","52450","SANDY KEY A CONDO","Escambia","RURAL ROUTE 01 BOX 1050, PENSACOLA, FL 32507-9801","183","11/03/1982","Approved","Recorded","MA00001481","SANDY KEY OWNERS ASSOC INC UNIT 118","","5615 BAUER RD","PENSACOLA","FL","32507"
"PR1P012503","52456","PERDIDO SUN","Escambia","PERDIDO KEY DRIVE, PENSACOLA, FL 32507","93","10/03/1985","Approved","Recorded","MA00011953","PERDIDO SUN CONDO ASSN INC","","13753 PERDIDO KEY DRIVE","PENSACOLA","FL","32507"
"PR1S000309","54272","HOLIDAY SURF AND RACQUET CLUB","Okaloosa","GULF SHORE DRIVE HOLIDAY IS, DESTIN, FL 32541-3099","166","05/07/1975","Approved","Recorded","MA00002165","HOLIDAY SURF & RACQUET CLUB CONDO ASSN INC","","510 GULF SHORE DR","DESTIN","FL","32541-3099"
"PR1S002419","55205","REGENCY TOWERS CONDO","Okaloosa","U.S. HIGHWAY 98, DESTIN, FL 32541","44","07/01/1983","Approved","Recorded","MA00011611","REGENCY TOWERS CONDO OWNERS ASSN","","950 US HIGHWAY 98","DESTIN","FL","32541"
"PR1S002425","55206","PIER HOUSE, A CONDO","Duval","6TH AVENUE SOUTH, JACKSONVILLE, FL 32250","8","02/01/1985","Approved","Recorded","MA00006734","PIER HOUSE OF JACKSONVILLE CONDO ASN INC","","PO BOX 1792","PONTE VEDRA BEACH","FL","32004"
"PR1P022991","53369","SEA CHASE AT OCEAN VILLAGE, A CONDO","Nassau","5456 FIRST COAST HIGHWAY, AMELIA ISLAND, FL 32085","65","03/31/1995","Approved","Recorded","MA00021323","SEA CHASE @ OCEAN VILLAGE CONDO ASN INC","C/O AMELIA ISLAND MANAGEMENT","5440 FIRST COAST HIGHWAY","AMELIA ISLAND","FL","32034"
"PR1P023038","53377","PIPER DUNES NORTH CONDO","Nassau","BEACH WALKER ROAD, AMELIA ISLAND, FL 32034","28","05/27/1996","Approved","Recorded","MA00021368","PIPER DUNES NORTH CONDO ASSOC","C/O AMELIA ISLAND MANAGEMENT","5440 FIRST COAST HWY","AMELIA ISLAND","FL","32034"
"PR1P023045","53380","PONTE VEDRA CARLYLE CONDO, THE","St. Johns","600 PONTE VEDRA BOULEVARD, PONTE VEDRA BEACH, FL 32082","48","09/14/1995","Approved","Recorded","MA00021374","PONTE VEDRA CARLYLE CONDO ASSN INC","C/O SOVEREIGN & JACOBS PROPERTY MGMT","120 SEA GROVE MAIN ST","SAINT AUGUSTINE","FL","32080"
"PR1P023059","53384","GULFVIEW II, A CONDO","Okaloosa","OLD HIGHWAY 98, DESTIN, FL 32541","75","05/15/1995","Approved","Recorded","MA00021394","GULFVIEW II OWNERS' ASSN., INC.","","2936 SCENIC GULF DR","MIRAMAR BEACH","FL","32550"
"PR1P012751","52482","PORT SIDE VILLAS CONDO","Escambia","1299 FT PICKENS RD, PENSACOLA BEACH, FL 32561-5106","36","06/25/1979","Approved","Recorded","MA00005581","PORT SIDE VILLAS ASSN","","PO BOX: 1093","GULF BREEZE","FL","32561-1093"
"PR1P012753","52484","STARBOARD VILLAGE, A CONDO","Escambia","1129 FORT PICKENS ROAD, PENSACOLA, FL 32561","33","08/26/1981","Approved","Recorded","MA00013335","STARBOARD VILLAGE CONDO ASSN.","","4400 BAYOU BLVD","PENSACOLA","FL","32503"
"PR1P023216","53409","UNIVERISTY TERRACE GAINESVILLE, A CONDO","Alachua","3921 S.W. 34TH STREET, GAINESVILLE, FL 32608","51","08/15/1995","Approved","Recorded","MA00021552","UNIVERSITY TERRACE GAINESVILLE CONDO ASSN INC","C/O BOSSHARDT PROPERTY MANAGEMENT","5522 NW 43TH STREET","GAINESVILLE","FL","32653"
"PR1P023219","53411","BEACHSIDE VILLAS, A CONDO","Nassau","BEACH VILLAS COURT, AMELIA ISLAND, FL 32034","63","09/03/1997","Approved","Recorded","MA00021555","BEACHSIDE VILLAS CONDO ASSOC INC","C/O AMELIA ISLAND MANAGEMENT","5440 FIRST COAST HWY","AMELIA ISLAND","FL","32034"
