"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","16","PR69632","EUROPA BY-THE-SEA, A CONDO","1460 SOUTH OCEAN BLVD.","","FORT LAUDERDALE","FL","33062","2025","200","200","0"
"Condominium Project","16","PR69632","EUROPA BY-THE-SEA, A CONDO","1460 SOUTH OCEAN BLVD.","","FORT LAUDERDALE","FL","33062","2026","200","200","0"
"Condominium Project","62","PR1S001825","EUROPA OF COUNTRYSIDE","2630 ENTERPRISE RD E","","CLEARWATER","FL","346191012","2023","176","176","0"
"Condominium Project","62","PR1S001825","EUROPA OF COUNTRYSIDE","2630 ENTERPRISE RD E","","CLEARWATER","FL","346191012","2025","176","0","193.6"
"Condominium Project","62","PR1S001825","EUROPA OF COUNTRYSIDE","2630 ENTERPRISE RD E","","CLEARWATER","FL","346191012","2026","","",""
"Condominium Project","62","PR1S001825","EUROPA OF COUNTRYSIDE","2630 ENTERPRISE RD E","","CLEARWATER","FL","346191012","2024","176","176","0"
"Condominium Project","62","PR1S001825","EUROPA OF COUNTRYSIDE","2630 ENTERPRISE RD E","","CLEARWATER","FL","346191012","2022","176","176","0"
"Condominium Project","46","PR1S010147","EUROPEAN TOWNHOUSE IX, A CONDO","7247/7251 ALBANY RD","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","46","PR1S010147","EUROPEAN TOWNHOUSE IX, A CONDO","7247/7251 ALBANY RD","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010147","EUROPEAN TOWNHOUSE IX, A CONDO","7247/7251 ALBANY RD","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010147","EUROPEAN TOWNHOUSE IX, A CONDO","7247/7251 ALBANY RD","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010147","EUROPEAN TOWNHOUSE IX, A CONDO","7247/7251 ALBANY RD","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010144","EUROPEAN TOWNHOUSE VII, A CONDO","7433/7435 CARRIER RD","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010144","EUROPEAN TOWNHOUSE VII, A CONDO","7433/7435 CARRIER RD","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010144","EUROPEAN TOWNHOUSE VII, A CONDO","7433/7435 CARRIER RD","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010144","EUROPEAN TOWNHOUSE VII, A CONDO","7433/7435 CARRIER RD","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010144","EUROPEAN TOWNHOUSE VII, A CONDO","7433/7435 CARRIER RD","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","46","PR1S010146","EUROPEAN TOWNHOUSE VIII, A CONDO","17524/17526 DUMONT DR","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","46","PR1S010146","EUROPEAN TOWNHOUSE VIII, A CONDO","17524/17526 DUMONT DR","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010146","EUROPEAN TOWNHOUSE VIII, A CONDO","17524/17526 DUMONT DR","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010146","EUROPEAN TOWNHOUSE VIII, A CONDO","17524/17526 DUMONT DR","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010146","EUROPEAN TOWNHOUSE VIII, A CONDO","17524/17526 DUMONT DR","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010152","EUROPEAN TOWNHOUSE XIV, A CONDO","7385/7391 CARRIER RD","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010152","EUROPEAN TOWNHOUSE XIV, A CONDO","7385/7391 CARRIER RD","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010152","EUROPEAN TOWNHOUSE XIV, A CONDO","7385/7391 CARRIER RD","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010152","EUROPEAN TOWNHOUSE XIV, A CONDO","7385/7391 CARRIER RD","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010152","EUROPEAN TOWNHOUSE XIV, A CONDO","7385/7391 CARRIER RD","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","46","PR1S010153","EUROPEAN TOWNHOUSE XV, A CONDO","17375/17369 JOY DR","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","46","PR1S010153","EUROPEAN TOWNHOUSE XV, A CONDO","17375/17369 JOY DR","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010153","EUROPEAN TOWNHOUSE XV, A CONDO","17375/17369 JOY DR","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010153","EUROPEAN TOWNHOUSE XV, A CONDO","17375/17369 JOY DR","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010153","EUROPEAN TOWNHOUSE XV, A CONDO","17375/17369 JOY DR","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010154","EUROPEAN TOWNHOUSE XVI, A CONDO","17390/17394 DUMONT DR","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010154","EUROPEAN TOWNHOUSE XVI, A CONDO","17390/17394 DUMONT DR","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010154","EUROPEAN TOWNHOUSE XVI, A CONDO","17390/17394 DUMONT DR","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010154","EUROPEAN TOWNHOUSE XVI, A CONDO","17390/17394 DUMONT DR","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010154","EUROPEAN TOWNHOUSE XVI, A CONDO","17390/17394 DUMONT DR","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","46","PR1S010158","EUROPEAN TOWNHOUSE XX, A CONDO","17419/23 DUMONT DR","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","46","PR1S010158","EUROPEAN TOWNHOUSE XX, A CONDO","17419/23 DUMONT DR","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010158","EUROPEAN TOWNHOUSE XX, A CONDO","17419/23 DUMONT DR","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010158","EUROPEAN TOWNHOUSE XX, A CONDO","17419/23 DUMONT DR","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010158","EUROPEAN TOWNHOUSE XX, A CONDO","17419/23 DUMONT DR","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010159","EUROPEAN TOWNHOUSE XXI, A CONDO","17466/70 ELLIE RD","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010159","EUROPEAN TOWNHOUSE XXI, A CONDO","17466/70 ELLIE RD","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010159","EUROPEAN TOWNHOUSE XXI, A CONDO","17466/70 ELLIE RD","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010159","EUROPEAN TOWNHOUSE XXI, A CONDO","17466/70 ELLIE RD","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010159","EUROPEAN TOWNHOUSE XXI, A CONDO","17466/70 ELLIE RD","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","46","PR1S010160","EUROPEAN TOWNHOUSE XXII, A CONDO","17407/17413 DUMONT DR","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","46","PR1S010160","EUROPEAN TOWNHOUSE XXII, A CONDO","17407/17413 DUMONT DR","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010160","EUROPEAN TOWNHOUSE XXII, A CONDO","17407/17413 DUMONT DR","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010160","EUROPEAN TOWNHOUSE XXII, A CONDO","17407/17413 DUMONT DR","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010160","EUROPEAN TOWNHOUSE XXII, A CONDO","17407/17413 DUMONT DR","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010162","EUROPEAN TOWNHOUSE XXIV, A CONDO","17367/17365 DUMONT DR","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010162","EUROPEAN TOWNHOUSE XXIV, A CONDO","17367/17365 DUMONT DR","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010162","EUROPEAN TOWNHOUSE XXIV, A CONDO","17367/17365 DUMONT DR","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010162","EUROPEAN TOWNHOUSE XXIV, A CONDO","17367/17365 DUMONT DR","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010162","EUROPEAN TOWNHOUSE XXIV, A CONDO","17367/17365 DUMONT DR","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","46","PR1S010137","EUROPEAN TOWNHOUSE XXIX, A CONDO","17367/17371 ITHACA DR","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","46","PR1S010137","EUROPEAN TOWNHOUSE XXIX, A CONDO","17367/17371 ITHACA DR","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010137","EUROPEAN TOWNHOUSE XXIX, A CONDO","17367/17371 ITHACA DR","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010137","EUROPEAN TOWNHOUSE XXIX, A CONDO","17367/17371 ITHACA DR","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010137","EUROPEAN TOWNHOUSE XXIX, A CONDO","17367/17371 ITHACA DR","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010141","EUROPEAN TOWNHOUSE XXXI, A CONDO","7410/7406 ALBANY RD","","FORT MYERS","FL","33908","2025","","",""
"Condominium Project","46","PR1S010141","EUROPEAN TOWNHOUSE XXXI, A CONDO","7410/7406 ALBANY RD","","FORT MYERS","FL","33908","2026","","",""
"Condominium Project","46","PR1S010141","EUROPEAN TOWNHOUSE XXXI, A CONDO","7410/7406 ALBANY RD","","FORT MYERS","FL","33908","2024","","",""
"Condominium Project","46","PR1S010141","EUROPEAN TOWNHOUSE XXXI, A CONDO","7410/7406 ALBANY RD","","FORT MYERS","FL","33908","2023","","",""
"Condominium Project","46","PR1S010141","EUROPEAN TOWNHOUSE XXXI, A CONDO","7410/7406 ALBANY RD","","FORT MYERS","FL","33908","2022","","",""
"Condominium Project","23","PR71350","EUROSSUITES RESIDENCES AND RESORT, A CONDO","1750 NW 107TH AVENUE","","MIAMI","FL","33172","2022","1472","1619.2","0"
"Condominium Project","23","PR71350","EUROSSUITES RESIDENCES AND RESORT, A CONDO","1750 NW 107TH AVENUE","","MIAMI","FL","33172","2023","1472","1472","0"
"Condominium Project","23","PR71350","EUROSSUITES RESIDENCES AND RESORT, A CONDO","1750 NW 107TH AVENUE","","MIAMI","FL","33172","2024","1472","0","1619.2"
"Condominium Project","23","PR71350","EUROSSUITES RESIDENCES AND RESORT, A CONDO","1750 NW 107TH AVENUE","","MIAMI","FL","33172","2025","","",""
"Condominium Project","23","PR71350","EUROSSUITES RESIDENCES AND RESORT, A CONDO","1750 NW 107TH AVENUE","","MIAMI","FL","33172","2026","","",""
"Condominium Project","45","PR1P000093","EUSTIS PLAZA CONDO.","2811 KURT ST","","EUSTIS","FL","327266553","2026","144","144","0"
"Condominium Project","45","PR1P000093","EUSTIS PLAZA CONDO.","2811 KURT ST","","EUSTIS","FL","327266553","2025","144","144","0"
"Condominium Project","45","PR1P000093","EUSTIS PLAZA CONDO.","2811 KURT ST","","EUSTIS","FL","327266553","2024","144","144","0"
"Condominium Project","45","PR1P000093","EUSTIS PLAZA CONDO.","2811 KURT ST","","EUSTIS","FL","327266553","2023","144","144","0"
"Condominium Project","45","PR1P000093","EUSTIS PLAZA CONDO.","2811 KURT ST","","EUSTIS","FL","327266553","2022","144","158.4","0"
"Condominium Project","23","PR76265","EVA, A CONDO","8301 NW 197TH ST","","MIAMI","FL","33015","2022","60","66","0"
"Condominium Project","23","PR76265","EVA, A CONDO","8301 NW 197TH ST","","MIAMI","FL","33015","2023","60","60","0"
"Condominium Project","23","PR76265","EVA, A CONDO","8301 NW 197TH ST","","MIAMI","FL","33015","2024","60","66","0"
"Condominium Project","23","PR76265","EVA, A CONDO","8301 NW 197TH ST","","MIAMI","FL","33015","2025","60","60","0"
"Condominium Project","23","PR76265","EVA, A CONDO","8301 NW 197TH ST","","MIAMI","FL","33015","2026","","",""
"Condominium Project","46","PR1P003229","EVANSTON PARK A CONDO","PARK WINDSOR DRIVE","","FORT MYERS","FL","33901","2023","288","288","0"
"Condominium Project","46","PR1P003229","EVANSTON PARK A CONDO","PARK WINDSOR DRIVE","","FORT MYERS","FL","33901","2022","288","288","0"
"Condominium Project","46","PR1P003229","EVANSTON PARK A CONDO","PARK WINDSOR DRIVE","","FORT MYERS","FL","33901","2025","288","288","0"
"Condominium Project","46","PR1P003229","EVANSTON PARK A CONDO","PARK WINDSOR DRIVE","","FORT MYERS","FL","33901","2024","288","288","0"
"Condominium Project","46","PR1P003229","EVANSTON PARK A CONDO","PARK WINDSOR DRIVE","","FORT MYERS","FL","33901","2026","288","288","0"
"Condominium Project","60","PR1S001251","EVANTON BAYE TOWNHOMES A CONDO","4720 S OCEAN BLVD","","HIGHLAND BEACH","FL","334875309","2022","48","48","0"
"Condominium Project","60","PR1S001251","EVANTON BAYE TOWNHOMES A CONDO","4720 S OCEAN BLVD","","HIGHLAND BEACH","FL","334875309","2023","48","48","0"
"Condominium Project","60","PR1S001251","EVANTON BAYE TOWNHOMES A CONDO","4720 S OCEAN BLVD","","HIGHLAND BEACH","FL","334875309","2025","48","48","0"
"Condominium Project","60","PR1S001251","EVANTON BAYE TOWNHOMES A CONDO","4720 S OCEAN BLVD","","HIGHLAND BEACH","FL","334875309","2026","48","48","0"
"Condominium Project","60","PR1S001251","EVANTON BAYE TOWNHOMES A CONDO","4720 S OCEAN BLVD","","HIGHLAND BEACH","FL","334875309","2024","48","48","0"
"Condominium Project","23","PR1V026337","EVELYN CONDO","1600 EUCLID AVE","","MIAMI BEACH","FL","33139","2023","84","84","0"
"Condominium Project","23","PR1V026337","EVELYN CONDO","1600 EUCLID AVE","","MIAMI BEACH","FL","33139","2022","84","92.4","0"
"Condominium Project","23","PR1V026337","EVELYN CONDO","1600 EUCLID AVE","","MIAMI BEACH","FL","33139","2025","84","84","0"
"Condominium Project","23","PR1V026337","EVELYN CONDO","1600 EUCLID AVE","","MIAMI BEACH","FL","33139","2026","","",""
"Condominium Project","23","PR1V026337","EVELYN CONDO","1600 EUCLID AVE","","MIAMI BEACH","FL","33139","2024","84","92.4","0"
"Condominium Project","23","PR69309","EVENING STAR, A CONDOMINIUM","1140- 1152 99TH STREET","","SURFSIDE","FL","33154","2022","64","64","0"
"Condominium Project","23","PR69309","EVENING STAR, A CONDOMINIUM","1140- 1152 99TH STREET","","SURFSIDE","FL","33154","2023","64","64","0"
"Condominium Project","23","PR69309","EVENING STAR, A CONDOMINIUM","1140- 1152 99TH STREET","","SURFSIDE","FL","33154","2024","64","64","0"
"Condominium Project","23","PR69309","EVENING STAR, A CONDOMINIUM","1140- 1152 99TH STREET","","SURFSIDE","FL","33154","2025","64","0","70.4"
"Condominium Project","23","PR69309","EVENING STAR, A CONDOMINIUM","1140- 1152 99TH STREET","","SURFSIDE","FL","33154","2026","","",""
"Condominium Project","46","PR1S011107","EVEREST A CONDO","2504 SE 16TH PL","","CAPE CORAL","FL","339043203","2026","32","32","0"
"Condominium Project","46","PR1S011107","EVEREST A CONDO","2504 SE 16TH PL","","CAPE CORAL","FL","339043203","2025","32","32","0"
"Condominium Project","46","PR1S011107","EVEREST A CONDO","2504 SE 16TH PL","","CAPE CORAL","FL","339043203","2022","32","32","0"
"Condominium Project","46","PR1S011107","EVEREST A CONDO","2504 SE 16TH PL","","CAPE CORAL","FL","339043203","2023","32","32","0"
"Condominium Project","46","PR1S011107","EVEREST A CONDO","2504 SE 16TH PL","","CAPE CORAL","FL","339043203","2024","32","32","0"
"Condominium Project","16","PR1S017896","EVERETT ARMS","3550 NW 8TH AVE","","POMPANO","FL","330643010","2023","512","563.2","0"
"Condominium Project","16","PR1S017896","EVERETT ARMS","3550 NW 8TH AVE","","POMPANO","FL","330643010","2024","512","563.2","0"
"Condominium Project","16","PR1S017896","EVERETT ARMS","3550 NW 8TH AVE","","POMPANO","FL","330643010","2022","512","512","0"
"Condominium Project","16","PR1S017896","EVERETT ARMS","3550 NW 8TH AVE","","POMPANO","FL","330643010","2025","512","512","0"
"Condominium Project","16","PR1S017896","EVERETT ARMS","3550 NW 8TH AVE","","POMPANO","FL","330643010","2026","512","512","0"
"Condominium Project","21","PR1S018734","EVERGLADES (VILLAGE GREEN E CORP)","601-687 12TH AVE S","","NAPLES","FL","33940","2026","168","168","0"
"Condominium Project","21","PR1S018734","EVERGLADES (VILLAGE GREEN E CORP)","601-687 12TH AVE S","","NAPLES","FL","33940","2025","168","168","0"
"Condominium Project","21","PR1S018734","EVERGLADES (VILLAGE GREEN E CORP)","601-687 12TH AVE S","","NAPLES","FL","33940","2023","168","168","0"
"Condominium Project","21","PR1S018734","EVERGLADES (VILLAGE GREEN E CORP)","601-687 12TH AVE S","","NAPLES","FL","33940","2022","168","168","0"
"Condominium Project","21","PR1S018734","EVERGLADES (VILLAGE GREEN E CORP)","601-687 12TH AVE S","","NAPLES","FL","33940","2024","168","168","0"
"Condominium Project","21","PR1S014100","EVERGLADES CITY CLUB LODGE & VILLAS","102 SOUTH BROADWAY","","EVERGLADES CITY","FL","34139","2024","260","260","0"
"Condominium Project","21","PR1S014100","EVERGLADES CITY CLUB LODGE & VILLAS","102 SOUTH BROADWAY","","EVERGLADES CITY","FL","34139","2022","260","260","0"
"Condominium Project","21","PR1S014100","EVERGLADES CITY CLUB LODGE & VILLAS","102 SOUTH BROADWAY","","EVERGLADES CITY","FL","34139","2023","260","260","0"
"Condominium Project","21","PR1S014100","EVERGLADES CITY CLUB LODGE & VILLAS","102 SOUTH BROADWAY","","EVERGLADES CITY","FL","34139","2025","260","260","0"
"Condominium Project","21","PR1S014100","EVERGLADES CITY CLUB LODGE & VILLAS","102 SOUTH BROADWAY","","EVERGLADES CITY","FL","34139","2026","","",""
"Condominium Project","21","PR1S014102","EVERGLADES CITY CLUB LODGE AND VILLAS II","BUCKNER AVE","","EVERGLADES CITY","FL","339299999","2026","","",""
"Condominium Project","21","PR1S014102","EVERGLADES CITY CLUB LODGE AND VILLAS II","BUCKNER AVE","","EVERGLADES CITY","FL","339299999","2025","48","48","0"
"Condominium Project","21","PR1S014102","EVERGLADES CITY CLUB LODGE AND VILLAS II","BUCKNER AVE","","EVERGLADES CITY","FL","339299999","2023","48","48","0"
"Condominium Project","21","PR1S014102","EVERGLADES CITY CLUB LODGE AND VILLAS II","BUCKNER AVE","","EVERGLADES CITY","FL","339299999","2022","48","48","0"
"Condominium Project","21","PR1S014102","EVERGLADES CITY CLUB LODGE AND VILLAS II","BUCKNER AVE","","EVERGLADES CITY","FL","339299999","2024","48","48","0"
"Condominium Project","21","PR1S019016","EVERGLADES CITY VILLAS","412 RIVERSIDE DR","","EVERGLADES CITY","FL","339299999","2023","40","44","0"
"Condominium Project","21","PR1S019016","EVERGLADES CITY VILLAS","412 RIVERSIDE DR","","EVERGLADES CITY","FL","339299999","2024","40","40","0"
"Condominium Project","21","PR1S019016","EVERGLADES CITY VILLAS","412 RIVERSIDE DR","","EVERGLADES CITY","FL","339299999","2022","40","40","0"
"Condominium Project","21","PR1S019016","EVERGLADES CITY VILLAS","412 RIVERSIDE DR","","EVERGLADES CITY","FL","339299999","2025","40","40","0"
"Condominium Project","21","PR1S019016","EVERGLADES CITY VILLAS","412 RIVERSIDE DR","","EVERGLADES CITY","FL","339299999","2026","40","40","0"
"Condominium Project","16","PR1S000894","EVERGLADES CLUB CONDO","2300 NE 33RD AVE","","FORT LAUDERDALE","FL","333051840","2024","176","176","0"
"Condominium Project","16","PR1S000894","EVERGLADES CLUB CONDO","2300 NE 33RD AVE","","FORT LAUDERDALE","FL","333051840","2023","176","176","0"
