"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","62","PR1S003156","LA PUERTA DEL SOL CONDO","5633 LA PUERTA DEL SOL BLVD S","","SAINT PETERSBURG","FL","337151416","2023","1116","1116","0"
"Condominium Project","62","PR1S003156","LA PUERTA DEL SOL CONDO","5633 LA PUERTA DEL SOL BLVD S","","SAINT PETERSBURG","FL","337151416","2024","1116","1116","0"
"Condominium Project","62","PR1S003156","LA PUERTA DEL SOL CONDO","5633 LA PUERTA DEL SOL BLVD S","","SAINT PETERSBURG","FL","337151416","2025","1116","1116","0"
"Condominium Project","60","PR1S006851","LA QUINTA CONDO","13198 FOREST HILL BLVD","","WEST PALM BEACH","FL","334146245","2025","108","108","0"
"Condominium Project","60","PR1S006851","LA QUINTA CONDO","13198 FOREST HILL BLVD","","WEST PALM BEACH","FL","334146245","2024","108","118.8","0"
"Condominium Project","60","PR1S006851","LA QUINTA CONDO","13198 FOREST HILL BLVD","","WEST PALM BEACH","FL","334146245","2026","108","108","0"
"Condominium Project","60","PR1S006851","LA QUINTA CONDO","13198 FOREST HILL BLVD","","WEST PALM BEACH","FL","334146245","2022","108","108","0"
"Condominium Project","60","PR1S006851","LA QUINTA CONDO","13198 FOREST HILL BLVD","","WEST PALM BEACH","FL","334146245","2023","108","108","0"
"Condominium Project","60","PR1S018807","LA RENAISSANCE NO 1 CONDO","3230 S OCEAN BLVD","","PALM BEACH","FL","334805608","2024","288","288","0"
"Condominium Project","60","PR1S018807","LA RENAISSANCE NO 1 CONDO","3230 S OCEAN BLVD","","PALM BEACH","FL","334805608","2022","288","288","0"
"Condominium Project","60","PR1S018807","LA RENAISSANCE NO 1 CONDO","3230 S OCEAN BLVD","","PALM BEACH","FL","334805608","2023","288","288","0"
"Condominium Project","60","PR1S018807","LA RENAISSANCE NO 1 CONDO","3230 S OCEAN BLVD","","PALM BEACH","FL","334805608","2026","288","288","0"
"Condominium Project","60","PR1S018807","LA RENAISSANCE NO 1 CONDO","3230 S OCEAN BLVD","","PALM BEACH","FL","334805608","2025","288","288","0"
"Condominium Project","60","PR1P003228","LA RESIDENCE, A CONDO","23200 CAMINO DEL MAR","","BOCA RATON","FL","334337138","2026","240","240","0"
"Condominium Project","60","PR1P003228","LA RESIDENCE, A CONDO","23200 CAMINO DEL MAR","","BOCA RATON","FL","334337138","2024","240","240","0"
"Condominium Project","60","PR1P003228","LA RESIDENCE, A CONDO","23200 CAMINO DEL MAR","","BOCA RATON","FL","334337138","2025","240","240","0"
"Condominium Project","60","PR1P003228","LA RESIDENCE, A CONDO","23200 CAMINO DEL MAR","","BOCA RATON","FL","334337138","2023","240","240","0"
"Condominium Project","60","PR1P003228","LA RESIDENCE, A CONDO","23200 CAMINO DEL MAR","","BOCA RATON","FL","334337138","2022","240","240","0"
"Condominium Project","27","PR70243","LA RIVA II, A CONDO","14239 PERDIDO KEY DR.","","PENSACOLA","FL","32507","2022","64","64","0"
"Condominium Project","27","PR70243","LA RIVA II, A CONDO","14239 PERDIDO KEY DR.","","PENSACOLA","FL","32507","2023","64","70.4","0"
"Condominium Project","27","PR70243","LA RIVA II, A CONDO","14239 PERDIDO KEY DR.","","PENSACOLA","FL","32507","2024","64","64","0"
"Condominium Project","27","PR70243","LA RIVA II, A CONDO","14239 PERDIDO KEY DR.","","PENSACOLA","FL","32507","2025","64","64","0"
"Condominium Project","27","PR70243","LA RIVA II, A CONDO","14239 PERDIDO KEY DR.","","PENSACOLA","FL","32507","2026","64","64","0"
"Condominium Project","27","PR69741","LA RIVA III, A CONDO","14241 PERDIDO KEY DRIVE","","PENSACOLA","FL","32507","2022","100","100","0"
"Condominium Project","27","PR69741","LA RIVA III, A CONDO","14241 PERDIDO KEY DRIVE","","PENSACOLA","FL","32507","2023","100","100","0"
"Condominium Project","27","PR69741","LA RIVA III, A CONDO","14241 PERDIDO KEY DRIVE","","PENSACOLA","FL","32507","2024","100","100","0"
"Condominium Project","27","PR69741","LA RIVA III, A CONDO","14241 PERDIDO KEY DRIVE","","PENSACOLA","FL","32507","2025","100","100","0"
"Condominium Project","27","PR69741","LA RIVA III, A CONDO","14241 PERDIDO KEY DRIVE","","PENSACOLA","FL","32507","2026","100","100","0"
"Condominium Project","27","PR1P026873","LA RIVA, A CONDO","14237 PERDIDO KEY DRIVE","","PENSACOLA","FL","32507","2023","100","100","0"
"Condominium Project","27","PR1P026873","LA RIVA, A CONDO","14237 PERDIDO KEY DRIVE","","PENSACOLA","FL","32507","2022","100","100","0"
"Condominium Project","27","PR1P026873","LA RIVA, A CONDO","14237 PERDIDO KEY DRIVE","","PENSACOLA","FL","32507","2026","100","100","0"
"Condominium Project","27","PR1P026873","LA RIVA, A CONDO","14237 PERDIDO KEY DRIVE","","PENSACOLA","FL","32507","2025","100","100","0"
"Condominium Project","27","PR1P026873","LA RIVA, A CONDO","14237 PERDIDO KEY DRIVE","","PENSACOLA","FL","32507","2024","100","100","0"
"Condominium Project","23","PR1S020679","LA RIVE GAUCHE, A CONDO","5880 COLLINS AVENUE","","MIAMI BEACH","FL","33140","2023","332","332","0"
"Condominium Project","23","PR1S020679","LA RIVE GAUCHE, A CONDO","5880 COLLINS AVENUE","","MIAMI BEACH","FL","33140","2022","332","332","0"
"Condominium Project","23","PR1S020679","LA RIVE GAUCHE, A CONDO","5880 COLLINS AVENUE","","MIAMI BEACH","FL","33140","2024","332","332","0"
"Condominium Project","23","PR1S020679","LA RIVE GAUCHE, A CONDO","5880 COLLINS AVENUE","","MIAMI BEACH","FL","33140","2025","332","332","0"
"Condominium Project","23","PR1S020679","LA RIVE GAUCHE, A CONDO","5880 COLLINS AVENUE","","MIAMI BEACH","FL","33140","2026","332","332","0"
"Condominium Project","16","PR1S026323","LA RIVE, A CONDO","715 BAYSHORE DR","","FDT LAUDERDALE","FL","33034","2023","144","144","0"
"Condominium Project","16","PR1S026323","LA RIVE, A CONDO","715 BAYSHORE DR","","FDT LAUDERDALE","FL","33034","2022","144","144","0"
"Condominium Project","16","PR1S026323","LA RIVE, A CONDO","715 BAYSHORE DR","","FDT LAUDERDALE","FL","33034","2025","144","144","0"
"Condominium Project","16","PR1S026323","LA RIVE, A CONDO","715 BAYSHORE DR","","FDT LAUDERDALE","FL","33034","2026","144","144","0"
"Condominium Project","16","PR1S026323","LA RIVE, A CONDO","715 BAYSHORE DR","","FDT LAUDERDALE","FL","33034","2024","144","158.4","0"
"Condominium Project","15","PR1S018320","LA RIVIERE 1","3601 OCEAN BEACH BLVD 1","","COCOA BEACH","FL","329313449","2026","144","144","0"
"Condominium Project","15","PR1S018320","LA RIVIERE 1","3601 OCEAN BEACH BLVD 1","","COCOA BEACH","FL","329313449","2025","144","144","0"
"Condominium Project","15","PR1S018320","LA RIVIERE 1","3601 OCEAN BEACH BLVD 1","","COCOA BEACH","FL","329313449","2024","144","144","0"
"Condominium Project","15","PR1S018320","LA RIVIERE 1","3601 OCEAN BEACH BLVD 1","","COCOA BEACH","FL","329313449","2022","144","144","0"
"Condominium Project","15","PR1S018320","LA RIVIERE 1","3601 OCEAN BEACH BLVD 1","","COCOA BEACH","FL","329313449","2023","144","144","0"
"Condominium Project","18","PR70119","LA ROMANA CONDO","3322 PURPLE MARTIN DRIVE","","PUNTA GORDA","FL","33950","2022","76","76","0"
"Condominium Project","18","PR70119","LA ROMANA CONDO","3322 PURPLE MARTIN DRIVE","","PUNTA GORDA","FL","33950","2023","76","76","0"
"Condominium Project","18","PR70119","LA ROMANA CONDO","3322 PURPLE MARTIN DRIVE","","PUNTA GORDA","FL","33950","2024","76","76","0"
"Condominium Project","18","PR70119","LA ROMANA CONDO","3322 PURPLE MARTIN DRIVE","","PUNTA GORDA","FL","33950","2025","76","76","0"
"Condominium Project","18","PR70119","LA ROMANA CONDO","3322 PURPLE MARTIN DRIVE","","PUNTA GORDA","FL","33950","2026","76","76","0"
"Condominium Project","39","PR75290","LA ROSA DE YBOR, A CONDO","2006 EAST 4TH AVENUE","","TAMPA","FL","33605","2022","","",""
"Condominium Project","39","PR75290","LA ROSA DE YBOR, A CONDO","2006 EAST 4TH AVENUE","","TAMPA","FL","33605","2023","","",""
"Condominium Project","39","PR75290","LA ROSA DE YBOR, A CONDO","2006 EAST 4TH AVENUE","","TAMPA","FL","33605","2024","","",""
"Condominium Project","39","PR75290","LA ROSA DE YBOR, A CONDO","2006 EAST 4TH AVENUE","","TAMPA","FL","33605","2025","","",""
"Condominium Project","39","PR75290","LA ROSA DE YBOR, A CONDO","2006 EAST 4TH AVENUE","","TAMPA","FL","33605","2026","","",""
"Condominium Project","27","PR70802","LA SALBADORA AT LOST KEY GOLF AND BEACH CLUB, A CONDO","608 LOST KEY DR","","PENSACOLA","FL","32507","2022","180","180","0"
"Condominium Project","27","PR70802","LA SALBADORA AT LOST KEY GOLF AND BEACH CLUB, A CONDO","608 LOST KEY DR","","PENSACOLA","FL","32507","2023","180","180","0"
"Condominium Project","27","PR70802","LA SALBADORA AT LOST KEY GOLF AND BEACH CLUB, A CONDO","608 LOST KEY DR","","PENSACOLA","FL","32507","2024","180","180","0"
"Condominium Project","27","PR70802","LA SALBADORA AT LOST KEY GOLF AND BEACH CLUB, A CONDO","608 LOST KEY DR","","PENSACOLA","FL","32507","2025","180","0","198"
"Condominium Project","27","PR70802","LA SALBADORA AT LOST KEY GOLF AND BEACH CLUB, A CONDO","608 LOST KEY DR","","PENSACOLA","FL","32507","2026","180","378","-198"
"Condominium Project","23","PR1S003682","LA SALLE CONDO","8531 HARDING AVE","","MIAMI BEACH","FL","331411254","2026","44","44","0"
"Condominium Project","23","PR1S003682","LA SALLE CONDO","8531 HARDING AVE","","MIAMI BEACH","FL","331411254","2023","44","44","0"
"Condominium Project","23","PR1S003682","LA SALLE CONDO","8531 HARDING AVE","","MIAMI BEACH","FL","331411254","2024","44","44","0"
"Condominium Project","23","PR1S003682","LA SALLE CONDO","8531 HARDING AVE","","MIAMI BEACH","FL","331411254","2022","44","48.4","0"
"Condominium Project","23","PR1S003682","LA SALLE CONDO","8531 HARDING AVE","","MIAMI BEACH","FL","331411254","2025","44","44","0"
"Condominium Project","23","PR71929","LA SAMANNA II, A CONDO","1134 NW 5TH ST","","MIAMI","FL","33128","2022","36","36","0"
"Condominium Project","23","PR71929","LA SAMANNA II, A CONDO","1134 NW 5TH ST","","MIAMI","FL","33128","2023","36","36","0"
"Condominium Project","23","PR71929","LA SAMANNA II, A CONDO","1134 NW 5TH ST","","MIAMI","FL","33128","2024","36","36","0"
"Condominium Project","23","PR71929","LA SAMANNA II, A CONDO","1134 NW 5TH ST","","MIAMI","FL","33128","2025","36","36","0"
"Condominium Project","23","PR71929","LA SAMANNA II, A CONDO","1134 NW 5TH ST","","MIAMI","FL","33128","2026","36","36","0"
"Condominium Project","46","PR1U026005","LA SCALA AT THE COLONY, A CONDO","5051 PELICAN COLONY BLVD","","BONITA SPRINGS","FL","34134","2022","256","256","0"
"Condominium Project","46","PR1U026005","LA SCALA AT THE COLONY, A CONDO","5051 PELICAN COLONY BLVD","","BONITA SPRINGS","FL","34134","2024","256","256","0"
"Condominium Project","46","PR1U026005","LA SCALA AT THE COLONY, A CONDO","5051 PELICAN COLONY BLVD","","BONITA SPRINGS","FL","34134","2023","256","256","0"
"Condominium Project","46","PR1U026005","LA SCALA AT THE COLONY, A CONDO","5051 PELICAN COLONY BLVD","","BONITA SPRINGS","FL","34134","2026","256","256","0"
"Condominium Project","46","PR1U026005","LA SCALA AT THE COLONY, A CONDO","5051 PELICAN COLONY BLVD","","BONITA SPRINGS","FL","34134","2025","256","256","0"
"Condominium Project","21","PR1S021549","LA SCALA, A CONDO","GULF SHORE DRIVE N.","","NAPLES","FL","33963","2025","76","76","0"
"Condominium Project","21","PR1S021549","LA SCALA, A CONDO","GULF SHORE DRIVE N.","","NAPLES","FL","33963","2026","76","76","0"
"Condominium Project","21","PR1S021549","LA SCALA, A CONDO","GULF SHORE DRIVE N.","","NAPLES","FL","33963","2023","76","76","0"
"Condominium Project","21","PR1S021549","LA SCALA, A CONDO","GULF SHORE DRIVE N.","","NAPLES","FL","33963","2022","76","76","0"
"Condominium Project","21","PR1S021549","LA SCALA, A CONDO","GULF SHORE DRIVE N.","","NAPLES","FL","33963","2024","76","76","0"
"Condominium Project","21","PR1G025595","LA SERENA IN OLD NAPLES, A CONDO","328 & 350 6TH STREET SOUTH","","NAPLES","FL","34102","2026","16","16","0"
"Condominium Project","21","PR1G025595","LA SERENA IN OLD NAPLES, A CONDO","328 & 350 6TH STREET SOUTH","","NAPLES","FL","34102","2025","16","16","0"
"Condominium Project","21","PR1G025595","LA SERENA IN OLD NAPLES, A CONDO","328 & 350 6TH STREET SOUTH","","NAPLES","FL","34102","2022","16","16","0"
"Condominium Project","21","PR1G025595","LA SERENA IN OLD NAPLES, A CONDO","328 & 350 6TH STREET SOUTH","","NAPLES","FL","34102","2023","16","16","0"
"Condominium Project","21","PR1G025595","LA SERENA IN OLD NAPLES, A CONDO","328 & 350 6TH STREET SOUTH","","NAPLES","FL","34102","2024","16","16","0"
"Condominium Project","27","PR70883","LA SERENA ON PERDIDO KEY, A CONDO","14500 RIVER ROAD","","PENSACOLA","FL","32507","2022","204","204","0"
"Condominium Project","27","PR70883","LA SERENA ON PERDIDO KEY, A CONDO","14500 RIVER ROAD","","PENSACOLA","FL","32507","2023","204","204","0"
"Condominium Project","27","PR70883","LA SERENA ON PERDIDO KEY, A CONDO","14500 RIVER ROAD","","PENSACOLA","FL","32507","2024","204","204","0"
"Condominium Project","27","PR70883","LA SERENA ON PERDIDO KEY, A CONDO","14500 RIVER ROAD","","PENSACOLA","FL","32507","2025","204","204","0"
"Condominium Project","27","PR70883","LA SERENA ON PERDIDO KEY, A CONDO","14500 RIVER ROAD","","PENSACOLA","FL","32507","2026","204","204","0"
"Condominium Project","23","PR74160","LA SERENA, A CONDO","317 E 4TH STREET","","HIALEAH","FL","33010","2022","16","19.36","0"
"Condominium Project","23","PR74160","LA SERENA, A CONDO","317 E 4TH STREET","","HIALEAH","FL","33010","2023","16","21.3","0"
"Condominium Project","23","PR74160","LA SERENA, A CONDO","317 E 4TH STREET","","HIALEAH","FL","33010","2024","16","23.43","0"
"Condominium Project","23","PR74160","LA SERENA, A CONDO","317 E 4TH STREET","","HIALEAH","FL","33010","2025","16","25.77","0"
"Condominium Project","23","PR74160","LA SERENA, A CONDO","317 E 4TH STREET","","HIALEAH","FL","33010","2026","16","16","0"
"Condominium Project","68","PR1S018274","LA SIESTA CONDO","909 BEACH RD","","SARASOTA","FL","342422115","2026","312","312","0"
"Condominium Project","68","PR1S018274","LA SIESTA CONDO","909 BEACH RD","","SARASOTA","FL","342422115","2025","312","312","0"
"Condominium Project","68","PR1S018274","LA SIESTA CONDO","909 BEACH RD","","SARASOTA","FL","342422115","2024","312","312","0"
"Condominium Project","68","PR1S018274","LA SIESTA CONDO","909 BEACH RD","","SARASOTA","FL","342422115","2023","312","312","0"
"Condominium Project","68","PR1S018274","LA SIESTA CONDO","909 BEACH RD","","SARASOTA","FL","342422115","2022","312","312","0"
"Condominium Project","16","PR71127","LA TERRACE AT VICTORIA PARK, A CONDO","910-920 NE 16TH TERRACE","","FORT LAUDERDALE","FL","33301","2022","40","44","0"
"Condominium Project","16","PR71127","LA TERRACE AT VICTORIA PARK, A CONDO","910-920 NE 16TH TERRACE","","FORT LAUDERDALE","FL","33301","2023","40","48.4","0"
"Condominium Project","16","PR71127","LA TERRACE AT VICTORIA PARK, A CONDO","910-920 NE 16TH TERRACE","","FORT LAUDERDALE","FL","33301","2024","40","53.24","0"
"Condominium Project","16","PR71127","LA TERRACE AT VICTORIA PARK, A CONDO","910-920 NE 16TH TERRACE","","FORT LAUDERDALE","FL","33301","2025","40","40","0"
"Condominium Project","16","PR71127","LA TERRACE AT VICTORIA PARK, A CONDO","910-920 NE 16TH TERRACE","","FORT LAUDERDALE","FL","33301","2026","40","40","0"
"Condominium Project","65","PR70096","LA TERRAZA I, A CONDO","U.S. HWY 1 AND PALENCIA DR.","","SAINT AUGUSTINE","FL","32095","2022","152","152","0"
"Condominium Project","65","PR70096","LA TERRAZA I, A CONDO","U.S. HWY 1 AND PALENCIA DR.","","SAINT AUGUSTINE","FL","32095","2023","152","167.2","0"
"Condominium Project","65","PR70096","LA TERRAZA I, A CONDO","U.S. HWY 1 AND PALENCIA DR.","","SAINT AUGUSTINE","FL","32095","2024","152","152","0"
"Condominium Project","65","PR70096","LA TERRAZA I, A CONDO","U.S. HWY 1 AND PALENCIA DR.","","SAINT AUGUSTINE","FL","32095","2025","152","152","0"
"Condominium Project","65","PR70096","LA TERRAZA I, A CONDO","U.S. HWY 1 AND PALENCIA DR.","","SAINT AUGUSTINE","FL","32095","2026","152","152","0"
"Condominium Project","65","PR70165","LA TERRAZA II, A CONDO","US HWY 1 & PALENCIA VILLAGE DR","","SAINT AUGUSTINE","FL","32095","2022","76","76","0"
"Condominium Project","65","PR70165","LA TERRAZA II, A CONDO","US HWY 1 & PALENCIA VILLAGE DR","","SAINT AUGUSTINE","FL","32095","2023","76","76","0"
"Condominium Project","65","PR70165","LA TERRAZA II, A CONDO","US HWY 1 & PALENCIA VILLAGE DR","","SAINT AUGUSTINE","FL","32095","2024","76","76","0"
"Condominium Project","65","PR70165","LA TERRAZA II, A CONDO","US HWY 1 & PALENCIA VILLAGE DR","","SAINT AUGUSTINE","FL","32095","2025","76","76","0"
"Condominium Project","65","PR70165","LA TERRAZA II, A CONDO","US HWY 1 & PALENCIA VILLAGE DR","","SAINT AUGUSTINE","FL","32095","2026","76","76","0"
"Condominium Project","23","PR1S022424","LA TOUR CONDO","4201 COLLINS AVENUE","","MIAMI BEACH","FL","33140","2022","268","268","0"
"Condominium Project","23","PR1S022424","LA TOUR CONDO","4201 COLLINS AVENUE","","MIAMI BEACH","FL","33140","2023","268","268","0"
"Condominium Project","23","PR1S022424","LA TOUR CONDO","4201 COLLINS AVENUE","","MIAMI BEACH","FL","33140","2025","268","268","0"
"Condominium Project","23","PR1S022424","LA TOUR CONDO","4201 COLLINS AVENUE","","MIAMI BEACH","FL","33140","2026","268","268","0"
"Condominium Project","23","PR1S022424","LA TOUR CONDO","4201 COLLINS AVENUE","","MIAMI BEACH","FL","33140","2024","268","268","0"
"Condominium Project","13","PR71491","LA VALENCIA CIRCLE CONDO","4116 HWY 231 N","","PANAMA CITY","FL","32404","2022","","",""
"Condominium Project","13","PR71491","LA VALENCIA CIRCLE CONDO","4116 HWY 231 N","","PANAMA CITY","FL","32404","2023","","",""
"Condominium Project","13","PR71491","LA VALENCIA CIRCLE CONDO","4116 HWY 231 N","","PANAMA CITY","FL","32404","2024","","",""
"Condominium Project","13","PR71491","LA VALENCIA CIRCLE CONDO","4116 HWY 231 N","","PANAMA CITY","FL","32404","2025","","",""
"Condominium Project","13","PR71491","LA VALENCIA CIRCLE CONDO","4116 HWY 231 N","","PANAMA CITY","FL","32404","2026","","",""
"Condominium Project","16","PR72267","LA VIA CONDO","9635 NW 1ST COURT","","PEMBROKE PINES","FL","33024","2022","1000","1000","0"
"Condominium Project","16","PR72267","LA VIA CONDO","9635 NW 1ST COURT","","PEMBROKE PINES","FL","33024","2023","1000","1000","0"
"Condominium Project","16","PR72267","LA VIA CONDO","9635 NW 1ST COURT","","PEMBROKE PINES","FL","33024","2024","1000","1000","0"
"Condominium Project","16","PR72267","LA VIA CONDO","9635 NW 1ST COURT","","PEMBROKE PINES","FL","33024","2025","1000","1000","0"
"Condominium Project","16","PR72267","LA VIA CONDO","9635 NW 1ST COURT","","PEMBROKE PINES","FL","33024","2026","1000","1000","0"
"Condominium Project","23","PR77843","LA VICTORIA MIAMI CONDO, A CONDO","1900 SW 25 TERRACE","","MIAMI","FL","33133","2025","20","0","20"
"Condominium Project","23","PR77843","LA VICTORIA MIAMI CONDO, A CONDO","1900 SW 25 TERRACE","","MIAMI","FL","33133","2026","0","0","0"
"Condominium Project","62","PR1P014691","LA VILLITA CONDO VILLAS","6262-142ND AVENUE NORTH","","CLEARWATER","FL","34620","2024","","",""
